season,holiday,workingday,weather,temp,atemp,humidity,windspeed,rent
3,0,1,2,23.78,27.275,60,6.0032,5.247024072160486
3,0,1,2,24.6,30.305,60,0.0,5.181783550292085
3,0,1,2,24.6,30.305,60,12.998,5.241747015059643
3,0,1,2,24.6,30.305,60,15.0013,5.236441962829949
3,0,1,2,24.6,30.305,60,11.0014,5.575949103146316
3,0,1,2,23.78,27.275,64,8.9981,6.343880434126331
3,0,1,2,22.96,26.515,68,8.9981,6.293419278846481
3,0,1,2,22.96,26.515,68,7.0015,5.926926025970411
3,0,1,2,22.96,26.515,68,8.9981,5.44673737166631
3,0,1,2,22.96,26.515,68,11.0014,5.303304908059076
3,0,1,2,22.96,26.515,68,11.0014,4.867534450455582
3,0,1,2,22.96,26.515,73,12.998,4.23410650459726
4,0,0,1,20.5,24.24,63,26.0027,4.875197323201151
4,0,0,1,19.68,23.485,67,22.0028,4.07753744390572
4,0,0,1,18.86,22.725,63,27.9993,4.219507705176107
4,0,0,1,18.86,22.725,59,27.9993,3.2580965380214817
4,0,0,1,18.04,21.97,58,27.9993,2.197224577336219
4,0,0,2,18.04,21.97,62,19.9995,1.791759469228055
4,0,0,1,17.22,21.21,67,22.0028,2.995732273553991
4,0,0,3,17.22,21.21,67,16.9979,3.6109179126442243
4,0,0,2,16.4,20.455,76,22.0028,4.219507705176107
4,0,0,3,16.4,20.455,82,23.9994,4.867534450455582
4,0,0,3,16.4,20.455,76,23.9994,4.804021044733257
4,0,0,3,15.58,19.695,82,22.0028,4.890349128221754
4,0,0,2,16.4,20.455,82,16.9979,5.0689042022202315
4,0,0,2,16.4,20.455,82,22.0028,4.836281906951478
4,0,0,2,17.22,21.21,71,23.9994,5.198497031265825
4,0,0,2,17.22,21.21,71,19.0012,5.278114659230517
4,0,0,2,16.4,20.455,76,19.9995,5.4116460518550396
4,0,0,3,16.4,20.455,76,12.998,5.433722003554239
4,0,0,3,15.58,19.695,87,15.0013,4.948759890378168
4,0,0,2,15.58,19.695,82,12.998,4.844187086458591
4,0,0,3,14.76,18.18,87,7.0015,4.204692619390966
4,0,0,3,14.76,18.18,87,7.0015,4.04305126783455
4,0,0,2,14.76,17.425,93,15.0013,4.2626798770413155
4,0,0,3,14.76,17.425,93,15.0013,4.189654742026425
4,0,0,3,14.76,16.665,93,19.9995,3.8712010109078907
4,0,0,3,13.94,15.91,87,16.9979,3.2188758248682006
4,0,0,3,13.94,15.15,87,19.9995,3.4339872044851463
4,0,0,3,13.94,15.91,87,19.0012,2.3025850929940455
4,0,0,2,13.94,15.91,87,16.9979,2.0794415416798357
4,0,0,1,13.12,15.15,87,19.0012,2.0794415416798357
4,0,0,1,13.12,15.91,81,11.0014,2.772588722239781
4,0,0,1,13.94,16.665,76,12.998,3.4011973816621555
4,0,0,2,13.94,16.665,76,12.998,4.174387269895637
4,0,0,1,14.76,16.665,76,23.9994,4.7535901911063645
4,0,0,2,14.76,16.665,71,19.0012,5.517452896464707
4,0,0,2,15.58,19.695,66,16.9979,5.680172609017067
4,0,0,2,16.4,20.455,62,12.998,5.7745515455444085
4,0,0,3,16.4,20.455,62,15.0013,5.733341276897745
4,0,0,3,14.76,17.425,81,11.0014,5.549076084895219
4,0,0,3,14.76,16.665,81,16.9979,5.159055299214529
4,0,0,3,14.76,17.425,87,12.998,5.332718793265369
4,0,0,3,14.76,17.425,87,11.0014,5.123963979403259
4,0,0,2,14.76,17.425,81,12.998,5.164785973923514
4,0,0,2,15.58,19.695,76,11.0014,5.093750200806762
4,0,0,2,14.76,16.665,76,16.9979,4.477336814478206
4,0,0,1,14.76,17.425,71,15.0013,4.48863636973214
4,0,0,3,14.76,18.18,81,6.0032,4.174387269895637
4,0,0,1,14.76,18.18,81,6.0032,3.2580965380214817
4,0,1,1,13.94,17.425,87,7.0015,2.833213344056216
4,0,1,1,14.76,18.18,81,6.0032,1.9459101490553132
4,0,1,1,14.76,18.18,76,7.0015,1.6094379124341003
4,0,1,1,14.76,18.94,81,0.0,2.0794415416798357
4,0,1,1,13.94,17.425,87,7.0015,2.197224577336219
4,0,1,2,14.76,18.18,76,7.0015,3.0910424533583156
4,0,1,2,14.76,18.94,71,0.0,4.553876891600541
4,0,1,2,14.76,17.425,71,8.9981,5.521460917862246
4,0,1,2,14.76,18.18,71,7.0015,5.921578419643815
4,0,1,2,16.4,20.455,66,6.0032,5.036952602413629
4,0,1,2,16.4,20.455,66,7.0015,4.624972813284271
4,0,1,2,16.4,20.455,71,15.0013,4.844187086458591
4,0,1,2,16.4,20.455,71,8.9981,4.997212273764115
4,0,1,3,17.22,21.21,67,11.0014,4.77912349311153
4,0,1,3,16.4,20.455,76,0.0,4.795790545596741
4,0,1,3,16.4,20.455,76,0.0,4.624972813284271
4,0,1,2,16.4,20.455,76,7.0015,5.389071729816501
4,0,1,2,16.4,20.455,76,11.0014,6.206575926724927
4,0,1,2,16.4,20.455,76,11.0014,6.023447592961032
4,0,1,1,16.4,20.455,76,0.0,5.755742213586912
4,0,1,3,16.4,20.455,82,0.0,5.323009979138408
4,0,1,2,16.4,20.455,82,0.0,4.9344739331306915
4,0,1,2,16.4,20.455,82,0.0,4.5217885770490405
4,0,1,2,16.4,20.455,82,7.0015,4.007333185232471
4,0,1,2,16.4,20.455,87,6.0032,3.332204510175204
4,0,1,2,16.4,20.455,87,7.0015,2.3025850929940455
4,0,1,2,16.4,20.455,87,0.0,1.3862943611198906
4,0,1,1,16.4,20.455,82,7.0015,1.9459101490553132
4,0,1,1,16.4,20.455,82,6.0032,2.0794415416798357
4,0,1,1,16.4,20.455,82,8.9981,3.332204510175204
4,0,1,1,16.4,20.455,82,7.0015,4.727387818712341
4,0,1,1,17.22,21.21,82,19.0012,5.736572297479192
4,0,1,1,18.04,21.97,77,15.0013,5.993961427306569
4,0,1,1,18.86,22.725,67,16.9979,5.236441962829949
4,0,1,1,19.68,23.485,67,19.0012,4.844187086458591
4,0,1,1,22.14,25.76,64,19.0012,4.828313737302301
4,0,1,1,22.96,26.515,56,19.9995,5.298317366548036
4,0,1,1,22.96,26.515,56,19.9995,5.159055299214529
4,0,1,1,23.78,27.275,53,16.9979,5.214935757608986
4,0,1,1,23.78,27.275,56,19.0012,5.272999558563747
4,0,1,1,23.78,27.275,56,22.0028,5.736572297479192
4,0,1,1,22.96,26.515,60,26.0027,6.373319789577012
4,0,1,1,22.14,25.76,64,19.0012,6.263398262591624
4,0,1,1,21.32,25.0,68,15.0013,5.846438775057724
4,0,1,1,21.32,25.0,68,15.0013,5.568344503761097
4,0,1,1,20.5,24.24,72,8.9981,5.1179938124167546
4,0,1,1,20.5,24.24,72,8.9981,4.74493212836325
4,0,1,1,19.68,23.485,77,8.9981,4.204692619390966
4,0,1,1,19.68,23.485,77,8.9981,3.784189633918261
4,0,1,1,19.68,23.485,77,11.0014,2.4849066497880004
4,0,1,1,18.86,22.725,82,11.0014,1.3862943611198906
4,0,1,1,18.86,22.725,82,7.0015,1.9459101490553132
4,0,1,1,18.04,21.97,88,0.0,1.791759469228055
4,0,1,1,18.04,21.97,82,8.9981,3.4965075614664802
4,0,1,1,18.04,21.97,82,7.0015,4.770684624465664
4,0,1,1,18.86,22.725,77,7.0015,5.71042701737487
4,0,1,1,21.32,25.0,63,0.0,6.148468295917646
4,0,1,1,22.14,25.76,60,19.9995,5.393627546352361
4,0,1,1,22.96,26.515,56,26.0027,4.897839799950911
4,0,1,1,24.6,31.06,46,19.0012,5.141663556502659
4,0,1,1,25.42,31.06,43,22.0028,5.3706380281276624
4,0,1,1,26.24,31.06,41,15.0013,5.393627546352361
4,0,1,1,26.24,31.06,41,19.0012,5.25227342804663
4,0,1,1,26.24,31.06,47,19.0012,5.2094861528414205
4,0,1,1,26.24,31.06,47,22.0028,5.645446897643238
4,0,1,1,26.24,31.06,47,16.9979,6.3835066348840055
4,0,1,1,24.6,31.06,53,11.0014,6.386879319362644
4,0,1,1,23.78,27.275,56,8.9981,5.926926025970411
4,0,1,1,21.32,25.0,77,11.0014,5.5093883366279774
4,0,1,1,20.5,24.24,82,7.0015,5.308267697401204
4,0,1,1,21.32,25.0,72,0.0,5.043425116919247
4,0,1,1,20.5,24.24,77,7.0015,4.304065093204169
4,0,1,1,20.5,24.24,72,12.998,3.7135720667043075
4,0,1,1,19.68,23.485,63,12.998,3.1354942159291497
4,0,1,1,18.86,22.725,67,12.998,2.3978952727983707
4,0,1,1,18.04,21.97,67,15.0013,1.791759469228055
4,0,1,1,18.04,21.97,62,19.0012,1.791759469228055
4,0,1,1,17.22,21.21,62,12.998,3.2188758248682006
4,0,1,1,16.4,20.455,66,12.998,4.74493212836325
4,0,1,1,17.22,21.21,62,12.998,5.713732805509369
4,0,1,1,18.04,21.97,62,11.0014,6.1268691841141845
4,0,1,1,18.86,22.725,63,12.998,5.342334251964811
4,0,1,1,21.32,25.0,52,0.0,4.867534450455582
4,0,1,1,22.14,25.76,49,0.0,4.976733742420574
4,0,1,1,22.96,26.515,49,6.0032,5.424950017481402
4,0,1,1,22.96,26.515,46,6.0032,5.2574953720277815
4,0,1,1,23.78,27.275,43,6.0032,5.278114659230517
4,0,1,1,23.78,27.275,46,8.9981,5.393627546352361
4,0,1,1,23.78,27.275,49,12.998,5.780743515792329
4,0,1,1,22.96,26.515,52,8.9981,6.343880434126331
4,0,1,1,22.14,25.76,64,6.0032,6.289715570908997
4,0,1,1,21.32,25.0,59,7.0015,5.840641657373398
4,0,1,1,20.5,24.24,77,7.0015,5.564520407322693
4,0,1,1,18.86,22.725,88,6.0032,5.278114659230517
4,0,1,1,18.86,22.725,82,0.0,5.003946305945459
4,0,1,1,18.04,21.97,88,6.0032,4.605170185988091
4,0,1,1,18.04,21.97,88,0.0,4.219507705176107
4,0,1,1,18.04,21.97,88,0.0,3.3672958299864737
4,0,1,1,17.22,21.21,88,0.0,1.791759469228055
4,0,1,1,16.4,20.455,87,0.0,2.3978952727983707
4,0,1,1,16.4,20.455,87,7.0015,1.791759469228055
4,0,1,1,17.22,21.21,82,0.0,3.332204510175204
4,0,1,1,17.22,21.21,88,0.0,4.477336814478206
4,0,1,1,17.22,21.21,94,0.0,5.493061443340548
4,0,1,1,18.86,22.725,82,0.0,6.035481432524756
4,0,1,1,19.68,23.485,77,0.0,5.488937726156686
4,0,1,1,21.32,25.0,68,6.0032,5.164785973923514
4,0,1,1,22.96,26.515,63,0.0,5.442417710521793
4,0,1,1,24.6,31.06,53,0.0,5.46383180502561
4,0,1,1,24.6,31.06,46,0.0,5.723585101952381
4,0,1,1,25.42,31.06,50,0.0,5.549076084895219
4,0,1,1,27.06,31.06,41,0.0,5.602118820879701
4,0,1,1,26.24,31.06,44,0.0,6.040254711277414
4,0,1,1,24.6,31.06,56,16.9979,6.335054251498058
4,0,1,1,22.96,26.515,60,6.0032,6.144185634125646
4,0,1,1,22.96,26.515,52,0.0,5.686975356339819
4,0,1,1,22.14,25.76,49,0.0,5.288267030694535
4,0,1,1,20.5,24.24,68,0.0,5.1179938124167546
4,0,1,1,20.5,24.24,68,0.0,4.990432586778736
4,0,1,1,20.5,24.24,63,0.0,4.919980925828125
4,0,0,1,19.68,23.485,72,0.0,4.499809670330265
4,0,0,1,18.86,22.725,82,0.0,4.189654742026425
4,0,0,1,18.86,22.725,82,0.0,3.828641396489095
4,0,0,1,18.04,21.97,88,0.0,3.044522437723423
4,0,0,1,17.22,21.21,94,8.9981,2.3978952727983707
4,0,0,1,17.22,21.21,88,7.0015,2.197224577336219
4,0,0,1,17.22,21.21,94,0.0,3.1354942159291497
4,0,0,1,17.22,21.21,94,6.0032,4.304065093204169
4,0,0,1,18.86,22.725,82,0.0,4.6443908991413725
4,0,0,1,20.5,24.24,77,0.0,5.384495062789089
4,0,0,1,21.32,25.0,77,0.0,5.823045895483019
4,0,0,1,23.78,27.275,56,0.0,5.986452005284438
4,0,0,1,25.42,31.06,35,0.0,6.102558594613568
4,0,0,1,25.42,31.06,46,7.0015,6.186208623900494
4,0,0,1,25.42,31.06,50,6.0032,6.144185634125646
4,0,0,1,27.06,31.06,39,0.0,6.208590026096629
4,0,0,1,26.24,31.06,44,6.0032,6.113682179832231
4,0,0,1,25.42,31.06,50,8.9981,5.976350909297934
4,0,0,1,24.6,31.06,46,7.0015,5.886104031450156
4,0,0,1,22.14,25.76,68,8.9981,5.517452896464707
4,0,0,1,21.32,25.0,77,7.0015,5.313205979041787
4,0,0,1,21.32,25.0,77,0.0,5.236441962829949
4,0,0,1,20.5,24.24,77,0.0,5.0106352940962555
4,0,0,1,19.68,23.485,88,0.0,4.962844630259907
4,0,0,1,18.86,22.725,88,6.0032,4.867534450455582
4,0,0,1,18.86,22.725,88,0.0,4.3694478524670215
4,0,0,1,18.86,22.725,88,0.0,4.025351690735149
4,0,0,1,18.04,21.97,88,0.0,3.4339872044851463
4,0,0,1,18.04,21.97,88,0.0,2.70805020110221
4,0,0,1,18.04,21.97,88,0.0,2.772588722239781
4,0,0,1,18.04,21.97,88,0.0,3.0910424533583156
4,0,0,1,18.04,21.97,86,0.0,3.8066624897703196
4,0,0,1,18.86,22.725,88,0.0,4.68213122712422
4,0,0,1,20.5,24.24,77,0.0,5.225746673713201
4,0,0,1,22.96,26.515,68,6.0032,5.902633333401366
4,0,0,1,25.42,31.06,53,6.0032,6.049733455231958
4,0,0,1,26.24,31.06,44,6.0032,6.122492809514386
4,0,0,1,27.06,31.06,44,6.0032,6.037870919922137
4,0,0,1,27.88,31.82,47,11.0014,6.2166061010848646
4,0,0,1,27.88,31.82,51,11.0014,6.0112671744041615
4,0,0,1,27.06,31.06,50,8.9981,6.154858094016418
4,0,0,1,25.42,30.305,61,7.0015,6.0844994130751715
4,0,0,1,26.24,31.06,50,7.0015,6.028278520230698
4,0,0,1,22.96,26.515,73,6.0032,5.713732805509369
4,0,0,1,22.96,26.515,73,7.0015,5.267858159063328
4,0,0,1,22.14,25.76,83,7.0015,5.159055299214529
4,0,0,2,21.32,25.0,94,0.0,5.030437921392435
4,0,0,1,20.5,24.24,88,7.0015,4.820281565605037
4,1,0,1,20.5,24.24,94,0.0,3.988984046564274
4,1,0,1,19.68,23.485,88,0.0,3.5553480614894135
4,1,0,1,19.68,23.485,88,0.0,2.995732273553991
4,1,0,1,18.86,22.725,88,0.0,2.4849066497880004
4,1,0,1,18.86,22.725,94,0.0,1.9459101490553132
4,1,0,1,18.86,22.725,94,0.0,3.0910424533583156
4,1,0,1,18.04,21.97,94,0.0,3.8066624897703196
4,1,0,1,18.86,22.725,88,0.0,4.74493212836325
4,1,0,1,21.32,25.0,83,0.0,5.541263545158426
4,1,0,1,22.14,25.76,77,0.0,5.393627546352361
4,1,0,1,22.96,26.515,73,11.0014,5.583496308781699
4,1,0,1,25.42,30.305,69,6.0032,5.777652323222656
4,1,0,2,28.7,32.575,48,6.0032,5.902633333401366
4,1,0,1,29.52,32.575,37,0.0,5.902633333401366
4,1,0,1,30.34,32.575,37,0.0,5.916202062607435
4,1,0,2,29.52,32.575,42,7.0015,5.953243334287784
4,1,0,2,28.7,31.82,45,6.0032,5.998936561946683
4,1,0,2,27.06,31.06,54,7.0015,6.13122648948314
4,1,0,2,26.24,31.06,53,0.0,6.161207321695076
4,1,0,2,23.78,27.275,78,6.0032,5.820082930352362
4,1,0,1,24.6,29.545,73,0.0,5.420534999272285
4,1,0,1,22.96,26.515,88,6.0032,5.170483995038151
4,1,0,1,22.96,26.515,88,6.0032,4.844187086458591
4,1,0,2,22.14,25.76,88,7.0015,4.330733340286331
4,0,1,2,22.14,25.76,88,0.0,3.4339872044851463
4,0,1,2,21.32,25.0,94,6.0032,2.4849066497880004
4,0,1,2,21.32,25.0,94,8.9981,1.791759469228055
4,0,1,2,21.32,25.0,88,7.0015,1.3862943611198906
4,0,1,2,21.32,25.0,88,8.9981,1.791759469228055
4,0,1,2,21.32,25.0,88,0.0,3.044522437723423
4,0,1,1,21.32,25.0,83,6.0032,4.820281565605037
4,0,1,2,21.32,25.0,88,6.0032,5.8664680569332965
4,0,1,2,22.96,26.515,83,7.0015,6.008813185442595
4,0,1,2,24.6,29.545,69,0.0,5.46383180502561
4,0,1,2,24.6,29.545,69,8.9981,5.0106352940962555
4,0,1,2,24.6,29.545,73,11.0014,4.820281565605037
4,0,1,2,24.6,29.545,73,11.0014,5.204006687076795
4,0,1,2,24.6,29.545,73,12.998,5.198497031265825
4,0,1,3,24.6,29.545,73,7.0015,5.147494476813453
4,0,1,2,24.6,28.79,78,11.0014,5.170483995038151
4,0,1,2,24.6,29.545,73,11.0014,5.771441123130016
4,0,1,2,24.6,28.79,78,16.9979,6.405228458030841
4,0,1,2,24.6,28.79,78,15.0013,6.2915691395583195
4,0,1,2,23.78,27.275,83,15.0013,5.765191102784844
4,0,1,2,23.78,27.275,83,15.0013,5.459585514144159
4,0,1,2,23.78,27.275,78,12.998,5.170483995038151
4,0,1,2,22.96,26.515,83,12.998,4.997212273764115
4,0,1,2,22.96,26.515,83,19.0012,4.060443010546419
4,0,1,2,22.96,26.515,83,8.9981,3.2580965380214817
4,0,1,3,22.96,26.515,83,8.9981,2.3978952727983707
4,0,1,2,22.96,26.515,83,19.0012,1.0986122886681096
4,0,1,3,22.14,25.76,94,19.9995,1.0986122886681096
4,0,1,3,22.14,25.76,94,26.0027,2.0794415416798357
4,0,1,2,22.14,25.76,88,22.0028,3.1354942159291497
4,0,1,2,22.14,25.76,88,16.9979,4.727387818712341
4,0,1,2,22.14,25.76,88,26.0027,5.560681631015528
4,0,1,2,22.14,25.76,88,26.0027,6.003887067106539
4,0,1,2,22.14,25.76,88,30.0026,5.288267030694535
4,0,1,2,22.14,25.76,88,26.0027,4.736198448394496
4,0,1,3,22.14,25.76,94,22.0028,4.795790545596741
4,0,1,3,22.14,25.76,88,22.0028,4.143134726391533
4,0,1,3,22.14,25.76,88,15.0013,4.624972813284271
4,0,1,3,22.14,25.76,94,19.0012,4.3694478524670215
4,0,1,3,22.14,25.76,94,16.9979,3.828641396489095
4,0,1,2,22.96,26.515,88,15.0013,4.025351690735149
4,0,1,3,22.14,25.76,94,15.0013,5.529429087511423
4,0,1,3,22.14,25.76,94,8.9981,5.153291594497778
4,0,1,3,22.14,25.76,94,8.9981,4.700480365792416
4,0,1,3,22.14,25.76,94,7.0015,4.51085950651685
4,0,1,3,22.14,25.76,100,7.0015,4.430816798843313
4,0,1,3,22.14,25.76,94,6.0032,3.784189633918261
4,0,1,3,22.14,25.76,94,6.0032,4.007333185232471
4,0,1,2,22.14,25.76,94,8.9981,2.772588722239781
4,0,1,2,22.14,25.76,94,0.0,2.5649493574615367
4,0,1,2,22.14,25.76,94,0.0,1.6094379124341003
4,0,1,2,22.14,25.76,100,12.998,1.9459101490553132
4,0,1,2,22.14,25.76,100,7.0015,2.0794415416798357
4,0,1,2,22.14,25.76,100,7.0015,2.8903717578961645
4,0,1,3,22.14,25.76,100,6.0032,3.9702919135521215
4,0,1,3,22.14,25.76,100,8.9981,4.406719247264253
4,0,1,3,22.14,25.76,100,6.0032,5.3471075307174685
4,0,1,3,22.96,26.515,100,7.0015,4.700480365792416
4,0,1,3,22.96,26.515,100,8.9981,4.2484952420493585
4,0,1,2,25.42,28.79,83,0.0,4.442651256490317
4,0,1,2,25.42,28.03,88,0.0,4.663439094112067
4,0,1,2,26.24,28.79,83,11.0014,5.093750200806762
4,0,1,1,27.06,30.305,78,12.998,4.897839799950911
4,0,1,1,27.06,30.305,78,12.998,5.049856007249537
4,0,1,1,27.06,31.06,74,15.0013,5.6240175061873385
4,0,1,3,25.42,28.79,83,16.9979,6.173786103901937
4,0,1,3,25.42,28.79,83,16.9979,5.594711379601839
4,0,1,2,25.42,28.79,83,11.0014,5.327876168789581
4,0,1,1,25.42,28.79,83,19.0012,5.204006687076795
4,0,1,1,25.42,28.79,83,12.998,4.820281565605037
4,0,1,1,25.42,28.79,83,12.998,4.74493212836325
4,0,1,2,23.78,27.275,88,12.998,3.8712010109078907
4,0,1,1,23.78,27.275,94,6.0032,3.6888794541139363
4,0,1,1,23.78,27.275,94,8.9981,3.2188758248682006
4,0,1,1,22.96,26.515,94,11.0014,1.9459101490553132
4,0,1,1,22.96,26.515,94,8.9981,2.0794415416798357
4,0,1,1,22.96,26.515,94,12.998,2.197224577336219
4,0,1,2,22.96,26.515,94,11.0014,2.8903717578961645
4,0,1,3,22.96,26.515,88,12.998,4.553876891600541
4,0,1,3,22.96,26.515,88,12.998,4.997212273764115
4,0,1,2,22.96,26.515,90,11.0014,5.3471075307174685
4,0,1,2,22.96,26.515,94,15.0013,5.198497031265825
4,0,1,3,22.14,25.76,88,23.9994,4.836281906951478
4,0,1,3,21.32,25.0,88,11.0014,4.477336814478206
4,0,1,3,21.32,25.0,88,11.0014,4.330733340286331
4,0,1,1,22.96,26.515,73,23.9994,4.890349128221754
4,0,1,1,25.42,31.06,43,23.9994,5.056245805348308
4,0,1,1,25.42,31.06,43,19.0012,5.442417710521793
4,0,1,1,24.6,31.06,43,15.0013,5.843544417031359
4,0,1,1,23.78,27.275,46,27.9993,6.1779441140506
4,0,1,1,22.14,25.76,39,19.0012,6.049733455231958
4,0,1,1,22.14,25.76,39,22.0028,5.517452896464707
4,0,1,1,21.32,25.0,42,12.998,5.2832037287379885
4,0,1,1,20.5,24.24,45,12.998,5.187385805840755
4,0,1,1,18.86,22.725,59,15.0013,4.969813299576001
4,0,1,1,18.86,22.725,59,11.0014,4.564348191467836
4,0,0,1,18.86,22.725,55,7.0015,4.672828834461906
4,0,0,1,18.86,22.725,55,16.9979,4.304065093204169
4,0,0,1,18.86,22.725,59,12.998,4.04305126783455
4,0,0,1,18.04,21.97,62,12.998,3.1780538303479453
4,0,0,1,17.22,21.21,67,8.9981,1.9459101490553132
4,0,0,1,17.22,21.21,71,11.0014,2.0794415416798357
4,0,0,1,16.4,20.455,71,0.0,3.044522437723423
4,0,0,1,16.4,20.455,76,7.0015,4.060443010546419
4,0,0,1,18.86,22.725,59,19.0012,4.836281906951478
4,0,0,1,21.32,25.0,48,19.9995,5.337538079701318
4,0,0,1,22.14,25.76,45,30.0026,5.777652323222656
4,0,0,1,22.96,26.515,40,26.0027,5.926926025970411
4,0,0,1,23.78,27.275,35,36.9974,6.124683390894204
4,0,0,1,24.6,31.06,35,31.0009,5.978885764901122
4,0,0,1,24.6,31.06,33,31.0009,6.159095388491933
4,0,0,1,25.42,31.06,31,32.9975,5.934894195619588
4,0,0,1,25.42,31.06,29,26.0027,6.095824562432225
4,0,0,1,23.78,27.275,32,19.0012,6.091309882077698
4,0,0,1,22.14,25.76,39,12.998,5.921578419643815
4,0,0,1,20.5,24.24,51,8.9981,5.47646355193151
4,0,0,1,20.5,24.24,48,8.9981,5.19295685089021
4,0,0,1,20.5,24.24,42,15.0013,5.1298987149230735
4,0,0,1,20.5,24.24,36,8.9981,5.1179938124167546
4,0,0,1,19.68,23.485,41,11.0014,4.9126548857360515
4,0,0,1,18.86,22.725,44,8.9981,4.68213122712422
4,0,0,1,18.04,21.97,47,8.9981,4.356708826689592
4,0,0,1,17.22,21.21,54,8.9981,4.189654742026425
4,0,0,1,17.22,21.21,54,8.9981,3.7612001156935624
4,0,0,1,17.22,21.21,54,12.998,2.5649493574615367
4,0,0,1,17.22,21.21,54,11.0014,2.0794415416798357
4,0,0,1,15.58,19.695,66,11.0014,2.3978952727983707
4,0,0,1,16.4,20.455,62,8.9981,3.8918202981106265
4,0,0,1,18.04,21.97,62,12.998,4.605170185988091
4,0,0,1,20.5,24.24,45,15.0013,5.25227342804663
4,0,0,1,22.14,25.76,45,16.9979,5.8522024797744745
4,0,0,1,22.96,26.515,35,19.0012,5.934894195619588
4,0,0,1,23.78,27.275,35,16.9979,6.09807428216624
4,0,0,1,24.6,31.06,35,19.9995,6.0844994130751715
4,0,0,1,24.6,31.06,40,19.9995,6.137727054086234
4,0,0,1,25.42,31.06,35,26.0027,6.023447592961032
4,0,0,1,24.6,31.06,46,26.0027,6.1463292576688975
4,0,0,1,23.78,27.275,49,31.0009,6.0063531596017325
4,0,0,1,22.96,26.515,49,30.0026,5.796057750765372
4,0,0,1,22.14,25.76,52,26.0027,5.455321115357701
4,0,0,1,22.14,25.76,52,31.0009,5.187385805840755
4,0,0,1,22.14,25.76,52,26.0027,4.634728988229636
4,0,0,1,22.96,26.515,49,27.9993,4.875197323201151
4,0,0,1,22.96,26.515,52,27.9993,4.143134726391533
4,0,1,1,22.14,25.76,56,22.0028,3.6375861597263857
4,0,1,1,22.96,26.515,54,26.0027,2.8903717578961645
4,0,1,1,22.96,26.515,54,26.0027,2.0794415416798357
4,0,1,1,22.96,26.515,49,12.998,1.0986122886681096
4,0,1,1,21.32,25.0,59,11.0014,1.791759469228055
4,0,1,1,20.5,24.24,63,19.9995,3.4011973816621555
4,0,1,1,20.5,24.24,55,16.9979,4.74493212836325
4,0,1,2,20.5,24.24,55,11.0014,5.736572297479192
4,0,1,2,20.5,24.24,51,16.9979,6.028278520230698
4,0,1,2,20.5,24.24,45,19.0012,5.332718793265369
4,0,1,1,21.32,25.0,45,11.0014,4.9126548857360515
4,0,1,1,22.96,26.515,43,0.0,5.1179938124167546
4,0,1,1,22.96,26.515,40,6.0032,5.327876168789581
4,0,1,1,22.96,26.515,46,6.0032,5.327876168789581
4,0,1,1,23.78,27.275,49,12.998,5.1179938124167546
4,0,1,1,22.96,26.515,60,16.9979,5.342334251964811
4,0,1,1,23.78,27.275,56,16.9979,5.713732805509369
4,0,1,1,22.96,26.515,64,8.9981,6.431331081933479
4,0,1,1,22.96,26.515,60,0.0,6.251903883165888
4,0,1,1,22.14,25.76,68,7.0015,5.8111409929767
4,0,1,1,21.32,25.0,77,7.0015,5.438079308923196
4,0,1,1,20.5,24.24,77,7.0015,5.181783550292085
4,0,1,1,20.5,24.24,77,0.0,4.653960350157523
4,0,1,2,19.68,23.485,88,0.0,4.143134726391533
4,0,1,1,19.68,23.485,82,0.0,3.4657359027997265
4,0,1,2,18.86,22.725,88,0.0,2.4849066497880004
4,0,1,1,18.04,21.97,94,6.0032,1.791759469228055
4,0,1,1,18.04,21.97,94,6.0032,0.6931471805599453
4,0,1,2,18.04,21.97,94,7.0015,1.6094379124341003
4,0,1,2,18.86,22.725,88,0.0,3.0910424533583156
4,0,1,1,18.86,22.725,82,6.0032,4.700480365792416
4,0,1,1,18.86,22.725,88,6.0032,5.834810737062605
4,0,1,1,20.5,24.24,77,6.0032,6.214608098422191
4,0,1,2,21.32,25.0,77,6.0032,5.42934562895444
4,0,1,2,22.96,26.515,68,0.0,4.634728988229636
4,0,1,2,24.6,31.06,49,7.0015,4.997212273764115
4,0,1,2,25.42,31.06,43,6.0032,5.308267697401204
4,0,1,2,26.24,31.06,38,12.998,5.393627546352361
4,0,1,2,25.42,31.06,41,11.0014,5.135798437050261
4,0,1,1,25.42,31.06,50,12.998,5.327876168789581
4,0,1,1,25.42,31.06,57,16.9979,5.720311776607412
4,0,1,1,24.6,30.305,60,8.9981,6.439350371100098
4,0,1,1,22.96,26.515,68,7.0015,6.34738920965601
4,0,1,1,22.96,26.515,60,7.0015,5.762051382780177
4,0,1,1,22.14,25.76,64,11.0014,5.42934562895444
4,0,1,2,22.14,25.76,68,8.9981,5.332718793265369
4,0,1,2,21.32,25.0,77,11.0014,4.927253685157204
4,0,1,2,21.32,25.0,77,12.998,4.2626798770413155
4,0,1,2,21.32,25.0,77,12.998,3.5553480614894135
4,0,1,2,21.32,25.0,77,12.998,2.833213344056216
4,0,1,2,21.32,25.0,77,12.998,2.0794415416798357
4,0,1,3,20.5,24.24,94,12.998,1.3862943611198906
4,0,1,3,20.5,24.24,100,7.0015,1.3862943611198906
4,0,1,3,21.32,25.0,83,16.9979,3.4657359027997265
